Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,19,19,1.85
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,1,0,12,13,3.23
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,3,0,21,24,1.79
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,3,0,19,22,1.39
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,5,0,32,37,2.24
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,1,0,20,21,1.28
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,11,11,1.20
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,3,0,28,31,1.83
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,2,0,14,16,1.38
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,2,0,15,17,2.61
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Altona 1 LD 2 LD 2,3,0,35,38,1.74
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of AuSable 1 LD 7 LD 7,1,0,23,24,1.72
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of AuSable 2 LD 7 LD 7,0,0,26,26,1.95
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Beekmantown 1 LD 3 LD 3,5,0,20,25,2.14
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Beekmantown 2 LD 3 LD 3,2,0,21,23,1.80
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Beekmantown 3 LD 4 LD 4,2,0,31,33,1.82
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Beekmantown 4 LD 3 LD 3,1,0,28,29,1.63
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Black Brook 1 LD 6 LD 6,3,0,22,25,2.03
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Black Brook 2 LD 6 LD 6,0,0,10,10,2.03
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Champlain 1 LD 1 LD 1,1,0,32,33,1.90
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Champlain 2 LD 1 LD 1,6,0,43,49,2.49
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Champlain 3 LD 1 LD 1,0,0,36,36,1.91
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Chazy 1 LD 3 LD 3,2,0,45,47,2.19
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Chazy 2 LD 3 LD 3,0,0,37,37,1.76
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Clinton 1 LD 2 LD 2,1,0,7,8,1.23
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Dannemora 1 LD 6 LD 6,2,0,5,7,1.72
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Dannemora 2 LD 2 LD 2,4,0,15,19,2.22
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Dannemora 3 LD 2 LD 2,0,0,14,14,1.81
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Ellenburg 1 LD 2 LD 2,6,0,33,39,1.98
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Mooers 1 LD 1 LD 1,2,0,42,44,1.96
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Mooers 2 LD 2 LD 2,2,0,28,30,2.61
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Peru 1 LD 7 LD 7,6,0,25,31,2.14
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Peru 2 LD 7 LD 7,2,0,38,40,2.03
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Peru 3 LD 7 LD 7,2,0,38,40,2.76
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Peru 4 LD 5 LD 5,5,0,52,57,2.33
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 1 LD 4 LD 4,6,0,27,33,2.94
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 2 LD 4 LD 4,2,0,40,42,2.12
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 3 LD 8 LD 8,2,0,41,43,2.57
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 4 LD 6 LD 6,1,0,37,38,1.93
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 5 LD 8 LD 8,1,0,16,17,1.64
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 6 LD 4 LD 4,5,0,40,45,1.64
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Plattsburgh 7 LD 4 LD 4,5,0,36,41,2.57
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Saranac 1 LD 6 LD 6,5,0,44,49,2.12
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Saranac 2 LD 6 LD 6,1,0,26,27,1.77
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Saranac 3 LD 6 LD 6,0,0,33,33,3.02
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Schuyler Falls 1 LD 5 LD 5,0,0,24,24,1.94
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Schuyler Falls 2 LD 5 LD 5,2,0,40,42,2.07
State Supreme Court Justice  4th Judicial District,Robert J. Muller,CON,Town of Schuyler Falls 3 LD 5 LD 5,1,0,30,31,1.91
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,1,0,9,10,1.68
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,11,0,26,37,1.49
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,2,2,1.85
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,12,12,1.17
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,12,12,2.98
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,2,0,15,17,1.27
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,2,0,15,17,1.07
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,4,0,17,21,1.27
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,0,0,17,17,1.03
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,9,9,0.99
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,2,0,22,24,1.42
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,1,0,14,15,1.30
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,1,0,6,7,1.07
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Altona 1 LD 2 LD 2,4,0,31,35,1.60
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of AuSable 1 LD 7 LD 7,1,0,17,18,1.29
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of AuSable 2 LD 7 LD 7,0,0,21,21,1.57
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Beekmantown 1 LD 3 LD 3,5,0,18,23,1.97
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Beekmantown 2 LD 3 LD 3,1,0,18,19,1.49
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Beekmantown 3 LD 4 LD 4,0,0,19,19,1.05
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Beekmantown 4 LD 3 LD 3,1,0,23,24,1.35
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Black Brook 1 LD 6 LD 6,1,0,17,18,1.46
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Black Brook 2 LD 6 LD 6,0,0,9,9,1.83
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Champlain 1 LD 1 LD 1,4,0,19,23,1.32
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Champlain 2 LD 1 LD 1,4,0,32,36,1.83
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Champlain 3 LD 1 LD 1,0,0,24,24,1.27
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Chazy 1 LD 3 LD 3,2,0,35,37,1.73
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Chazy 2 LD 3 LD 3,2,0,33,35,1.66
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Clinton 1 LD 2 LD 2,1,0,7,8,1.23
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Dannemora 1 LD 6 LD 6,1,0,8,9,2.21
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Dannemora 2 LD 2 LD 2,5,0,14,19,2.22
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Dannemora 3 LD 2 LD 2,1,0,11,12,1.55
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Ellenburg 1 LD 2 LD 2,1,0,27,28,1.42
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Mooers 1 LD 1 LD 1,1,0,33,34,1.51
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Mooers 2 LD 2 LD 2,1,0,21,22,1.91
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Peru 1 LD 7 LD 7,4,0,16,20,1.38
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Peru 2 LD 7 LD 7,3,0,28,31,1.58
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Peru 3 LD 7 LD 7,2,0,27,29,2.00
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Peru 4 LD 5 LD 5,4,0,32,36,1.47
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 1 LD 4 LD 4,4,0,20,24,2.14
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 2 LD 4 LD 4,2,0,30,32,1.62
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 3 LD 8 LD 8,2,0,28,30,1.79
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 4 LD 6 LD 6,0,0,28,28,1.42
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 5 LD 8 LD 8,1,0,12,13,1.26
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 6 LD 4 LD 4,0,0,24,24,0.88
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Plattsburgh 7 LD 4 LD 4,6,0,26,32,2.00
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Saranac 1 LD 6 LD 6,6,0,30,36,1.56
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Saranac 2 LD 6 LD 6,0,0,18,18,1.18
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Saranac 3 LD 6 LD 6,0,0,29,29,2.65
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Schuyler Falls 1 LD 5 LD 5,0,0,16,16,1.30
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Schuyler Falls 2 LD 5 LD 5,2,0,25,27,1.33
State Supreme Court Justice  4th Judicial District,Vincent W. Versaci,CON,Town of Schuyler Falls 3 LD 5 LD 5,1,0,14,15,0.92
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Altona 1 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of AuSable 1 LD 7 LD 7,1,0,0,1,0.07
State Supreme Court Justice  4th Judicial District,Write-in,,Town of AuSable 2 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Beekmantown 1 LD 3 LD 3,0,0,3,3,0.26
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Beekmantown 2 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Beekmantown 3 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Beekmantown 4 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Black Brook 1 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Champlain 1 LD 1 LD 1,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Champlain 2 LD 1 LD 1,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Champlain 3 LD 1 LD 1,0,0,1,1,0.05
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Chazy 1 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Chazy 2 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Dannemora 3 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Ellenburg 1 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Mooers 1 LD 1 LD 1,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Mooers 2 LD 2 LD 2,0,0,2,2,0.17
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Peru 1 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Peru 2 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Peru 3 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Peru 4 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 2 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 3 LD 8 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 4 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 5 LD 8 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 6 LD 4 LD 4,0,0,1,1,0.04
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Plattsburgh 7 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Saranac 1 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Saranac 2 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Saranac 3 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Schuyler Falls 1 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Schuyler Falls 2 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,Write-in,,Town of Schuyler Falls 3 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,3,3,0.12
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,0,0,3,3,0.29
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,3,3,0.19
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,6,0,0,6,0.36
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,3,0,0,3,0.18
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Altona 1 LD 2 LD 2,0,0,3,3,0.14
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of AuSable 1 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of AuSable 2 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Beekmantown 1 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Beekmantown 2 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Beekmantown 3 LD 4 LD 4,3,0,3,6,0.33
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Beekmantown 4 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Black Brook 1 LD 6 LD 6,0,0,9,9,0.73
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Champlain 1 LD 1 LD 1,0,0,3,3,0.17
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Champlain 2 LD 1 LD 1,3,0,0,3,0.15
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Champlain 3 LD 1 LD 1,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Chazy 1 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Chazy 2 LD 3 LD 3,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Dannemora 3 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Ellenburg 1 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Mooers 1 LD 1 LD 1,0,0,3,3,0.13
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Mooers 2 LD 2 LD 2,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Peru 1 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Peru 2 LD 7 LD 7,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Peru 3 LD 7 LD 7,0,0,3,3,0.21
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Peru 4 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 2 LD 4 LD 4,3,0,0,3,0.15
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 3 LD 8 LD 8,0,0,6,6,0.36
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 4 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 5 LD 8 LD 8,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 6 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Plattsburgh 7 LD 4 LD 4,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Saranac 1 LD 6 LD 6,0,0,3,3,0.13
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Saranac 2 LD 6 LD 6,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Saranac 3 LD 6 LD 6,3,0,0,3,0.27
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Schuyler Falls 1 LD 5 LD 5,3,0,3,6,0.49
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Schuyler Falls 2 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,OVER VOTES,STATS,Town of Schuyler Falls 3 LD 5 LD 5,0,0,0,0,0.00
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,37,0,50,87,14.65
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,89,0,200,289,11.61
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,6,6,5.56
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,30,0,87,117,11.40
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,4,0,43,47,11.66
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,39,0,142,181,13.51
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,14,0,149,163,10.30
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,33,0,210,243,14.70
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,24,0,175,199,12.11
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,20,0,66,86,9.42
State Supreme Court Justice  4th Judicial District,UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,31,0,144,175,10.35
