Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Lewiston 000010 ",0,8,43,51,10.83
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Lewiston 000011 ",0,13,43,56,10.00
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Lewiston 000012 ",0,12,24,36,7.91
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Lewiston 000013 ",0,22,50,72,13.74
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Lewiston 000014 ",0,13,54,67,13.73
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000001 ",0,8,20,28,10.65
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000002 ",0,6,18,24,13.11
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000003 ",0,12,30,42,10.02
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000004 ",0,3,21,24,9.02
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000005 ",0,17,40,57,10.42
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000006 ",0,4,21,25,8.31
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Niagara 000007 ",0,12,42,54,9.78
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000001 ",0,6,26,32,8.18
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000002 ",0,5,32,37,8.20
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000003 ",0,12,37,49,11.81
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000004 ",0,18,26,44,9.82
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000005 ",0,28,47,75,10.73
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000006 ",0,13,44,57,10.71
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000007 ",0,13,52,65,9.94
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000008 ",0,12,36,48,9.28
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000009 ",0,14,29,43,8.24
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000010 ",0,14,46,60,10.03
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000011 ",0,29,46,75,9.82
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000012 ",0,17,52,69,10.33
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000013 ",0,11,36,47,7.61
MEMBER OF ASSEMBLY 145th District,Angelo J. MORINELLO,IND,"Town of Wheatfield 000014 ",0,18,35,53,8.82
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003001 ",0,0,4,4,1.11
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003002 ",0,0,3,3,0.79
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003003 ",0,2,2,4,0.89
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003004 ",0,1,6,7,1.53
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003005 ",0,0,3,3,0.55
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003006 ",0,3,2,5,1.27
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003007 ",0,0,3,3,0.53
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003008 ",0,0,3,3,0.63
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003009 ",0,2,0,2,0.83
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003010 ",0,1,0,1,0.27
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003011 ",0,0,1,1,0.31
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003012 ",0,0,2,2,0.97
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 003013 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004001 ",0,0,2,2,1.33
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004002 ",0,1,1,2,1.01
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004003 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004004 ",0,0,1,1,0.48
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004005 ",0,0,2,2,0.96
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004006 ",0,0,1,1,0.81
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004007 ",0,0,1,1,0.43
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 004008 ",0,4,1,5,2.05
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005001 ",0,3,3,6,1.26
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005002 ",0,0,4,4,1.22
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005003 ",0,1,1,2,0.63
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005004 ",0,0,3,3,1.46
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005005 ",0,0,1,1,0.37
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 005006 ",0,1,3,4,1.45
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006001 ",0,0,3,3,0.80
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006002 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006003 ",0,1,0,1,0.37
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006004 ",0,0,1,1,0.33
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006005 ",0,0,2,2,1.01
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006006 ",0,0,1,1,0.69
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006007 ",0,0,1,1,0.42
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006008 ",0,1,1,2,0.67
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006009 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of Niagara Falls 006010 ",0,2,3,5,1.17
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001001 ",0,0,5,5,1.36
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001002 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001003 ",0,1,1,2,0.64
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001004 ",0,2,5,7,1.47
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001005 ",0,1,2,3,0.78
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 001008 ",0,0,1,1,0.43
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003001 ",0,0,2,2,0.63
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003002 ",0,0,2,2,0.79
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003003 ",0,0,2,2,0.94
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003004 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003005 ",0,3,4,7,1.66
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003006 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003007 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003008 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"City of North Tonawanda 003009 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Cambria 000001 ",0,0,3,3,0.60
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Cambria 000002 ",0,1,0,1,0.15
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Cambria 000003 ",0,1,1,2,0.29
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Cambria 000004 ",0,1,1,2,0.29
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000001 ",0,1,2,3,0.76
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000002 ",0,5,2,7,1.64
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000003 ",0,0,3,3,0.67
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000004 ",0,1,3,4,0.70
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000005 ",0,0,1,1,0.17
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000006 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000007 ",0,1,4,5,1.06
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000008 ",0,1,5,6,1.20
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000009 ",0,0,2,2,0.34
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000010 ",0,0,5,5,1.06
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000011 ",0,0,5,5,0.89
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000012 ",0,0,1,1,0.22
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000013 ",0,1,1,2,0.38
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Lewiston 000014 ",0,0,3,3,0.61
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000001 ",0,0,1,1,0.38
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000002 ",0,0,3,3,1.64
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000003 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000004 ",0,0,1,1,0.38
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000005 ",0,0,1,1,0.18
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000006 ",0,0,3,3,1.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Niagara 000007 ",0,1,0,1,0.18
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000001 ",0,0,1,1,0.26
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000002 ",0,0,2,2,0.44
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000003 ",0,1,1,2,0.48
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000004 ",0,0,2,2,0.45
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000005 ",0,2,1,3,0.43
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000006 ",0,1,1,2,0.38
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000007 ",0,0,1,1,0.15
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000008 ",0,1,4,5,0.97
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000009 ",0,3,1,4,0.77
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000010 ",0,1,0,1,0.17
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000011 ",0,0,3,3,0.39
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000012 ",0,0,2,2,0.30
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000013 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 145th District,Write-in,,"Town of Wheatfield 000014 ",0,0,6,6,1.00
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000001 ",0,68,138,206,33.23
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000002 ",0,56,125,181,33.33
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000003 ",0,71,183,254,31.87
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000004 ",0,91,214,305,36.61
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000005 ",0,51,147,198,33.56
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,DEM,"Town of Pendleton 000006 ",0,61,148,209,30.16
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000001 ",0,52,245,297,47.90
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000002 ",0,54,233,287,52.85
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000003 ",0,60,347,407,51.07
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000004 ",0,61,322,383,45.98
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000005 ",0,47,222,269,45.59
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,REP,"Town of Pendleton 000006 ",0,72,281,353,50.94
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000001 ",0,12,63,75,12.10
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000002 ",0,4,44,48,8.84
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000003 ",0,17,72,89,11.17
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000004 ",0,13,72,85,10.20
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000005 ",0,14,63,77,13.05
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,CON,"Town of Pendleton 000006 ",0,7,83,90,12.99
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000001 ",0,5,14,19,3.06
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000002 ",0,5,13,18,3.31
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000003 ",0,7,21,28,3.51
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000004 ",0,3,24,27,3.24
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000005 ",0,10,16,26,4.41
MEMBER OF ASSEMBLY 146th District,Karen M. MCMAHON,WOR,"Town of Pendleton 000006 ",0,3,14,17,2.45
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000001 ",0,2,6,8,1.29
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000002 ",0,1,2,3,0.55
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000003 ",0,0,3,3,0.38
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000004 ",0,0,8,8,0.96
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000005 ",0,2,2,4,0.68
MEMBER OF ASSEMBLY 146th District,"Ruben CARTAGENA, JR.",GRE,"Town of Pendleton 000006 ",0,1,5,6,0.87
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000001 ",0,4,11,15,2.42
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000002 ",0,3,3,6,1.10
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000003 ",0,2,14,16,2.01
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000004 ",0,6,19,25,3.00
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000005 ",0,1,15,16,2.71
MEMBER OF ASSEMBLY 146th District,Robin L. WOLFGANG,IND,"Town of Pendleton 000006 ",0,2,15,17,2.45
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000001 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000002 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000003 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000004 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000005 ",0,0,0,0,0.00
MEMBER OF ASSEMBLY 146th District,Write-in,,"Town of Pendleton 000006 ",0,1,0,1,0.14
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003001 ",0,62,127,189,41.54
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003002 ",0,77,131,208,40.31
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003003 ",0,91,147,238,39.87
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003004 ",0,75,186,261,41.76
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003005 ",0,86,225,311,43.56
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003006 ",0,86,151,237,43.89
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003007 ",0,113,197,310,42.29
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003008 ",0,96,191,287,44.50
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003009 ",0,44,104,148,47.28
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003010 ",0,85,156,241,48.30
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003011 ",0,42,137,179,43.45
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003012 ",0,24,105,129,45.26
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 003013 ",0,3,10,13,40.63
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004001 ",0,66,357,423,85.28
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004002 ",0,72,256,328,71.15
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004003 ",0,43,191,234,73.58
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004004 ",0,63,203,266,63.79
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004005 ",0,89,219,308,72.30
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004006 ",0,43,113,156,65.27
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004007 ",0,51,249,300,67.11
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 004008 ",0,72,203,275,62.22
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005001 ",0,68,208,276,43.88
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005002 ",0,61,163,224,45.44
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005003 ",0,48,138,186,43.26
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005004 ",0,36,156,192,57.49
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005005 ",0,38,182,220,53.92
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 005006 ",0,59,153,212,53.27
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006001 ",0,88,259,347,59.42
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006002 ",0,63,235,298,51.29
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006003 ",0,62,198,260,56.03
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006004 ",0,70,184,254,56.57
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006005 ",0,43,126,169,52.98
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006006 ",0,41,100,141,58.26
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006007 ",0,39,210,249,62.09
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006008 ",0,61,163,224,51.49
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006009 ",0,59,174,233,48.74
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Niagara Falls 006010 ",0,105,150,255,43.81
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 001001 ",0,43,122,165,38.73
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 001002 ",0,38,103,141,36.06
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 001003 ",0,79,139,218,37.65
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 001004 ",0,18,58,76,46.91
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 002001 ",0,42,146,188,44.03
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 002002 ",0,33,110,143,36.86
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 002003 ",0,62,144,206,39.62
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 002004 ",0,84,139,223,33.63
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 003001 ",0,38,164,202,35.01
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 003002 ",0,34,116,150,35.89
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 003003 ",0,43,133,176,39.91
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 004001 ",0,49,104,153,36.78
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 004002 ",0,46,112,158,40.10
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 004003 ",0,65,112,177,31.16
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 004004 ",0,28,94,122,43.73
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 005001 ",0,48,125,173,45.41
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 005002 ",0,62,89,151,33.78
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 005003 ",0,85,198,283,38.61
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of Lockport 005004 ",0,23,121,144,38.50
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001001 ",0,46,127,173,36.34
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001002 ",0,40,202,242,41.94
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001003 ",0,34,138,172,40.38
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001004 ",0,57,204,261,41.17
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001005 ",0,45,141,186,36.83
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001006 ",0,35,163,198,40.74
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001007 ",0,28,118,146,42.94
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001008 ",0,17,103,120,40.27
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001009 ",0,37,242,279,39.57
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 001010 ",0,31,164,195,40.54
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 002001 ",0,23,125,148,43.02
"COUNTY COURT JUDGE AND SURROGATE ",Caroline A. WOJTASZEK,DEM,"City of North Tonawanda 002002 ",0,31,130,161,38.15
