Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Mooers D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Peru D1 LD 7 ",1,1,3,5,0.72
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Peru D2 LD 7 ",1,2,4,7,0.78
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Peru D3 LD 7 ",1,0,3,4,0.63
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Peru D4 LD 5 ",1,1,11,13,1.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D1 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D2 LD 4 ",2,1,2,5,0.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D3 LD 8 ",3,0,5,8,1.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D4 LD 6 ",1,3,1,5,0.58
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D5 LD 8 ",1,2,3,6,1.08
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D6 LD 4 ",1,2,11,14,1.10
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Plattsburgh D7 LD 4 ",2,1,3,6,0.81
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Saranac D1 LD 6 ",2,0,5,7,0.75
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Saranac D2 LD 6 ",0,1,4,5,0.80
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Saranac D3 LD 6 ",1,0,9,10,2.09
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Schuyler Falls D1 LD 5 ",0,1,2,3,0.50
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Schuyler Falls D2 LD 5 ",2,0,4,6,0.64
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Jo Jorgensen and Jeremy Cohen,LBT,"Town of Schuyler Falls D3 LD 5 ",3,1,2,6,0.75
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W1 D1 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W1 D2 LD 8 ",1,1,0,2,0.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W1 D3 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W2 D1 LD 8 ",1,1,1,3,0.52
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W2 D2 LD 9 ",0,0,2,2,0.70
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W3 D1 LD 9 ",1,0,2,3,0.45
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W3 D2 LD 9 ",2,1,2,5,0.67
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W4 D1 LD 10 ",2,3,1,6,0.67
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W4 D2 LD 10 ",0,2,2,4,0.53
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W5 D1 LD 10 ",3,0,2,5,0.97
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W5 D2 LD 10 ",1,0,0,1,0.12
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W6 D1 LD 9 ",0,1,0,1,0.16
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"City of Plattsburgh W6 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Altona D1 LD 2 ",1,0,3,4,0.39
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of AuSable D1 LD 7 ",0,0,4,4,0.59
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of AuSable D2 LD 7 ",0,0,4,4,0.63
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Beekmantown D1 LD 3 ",0,0,1,1,0.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Beekmantown D2 LD 3 ",1,0,1,2,0.33
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Beekmantown D3 LD 4 ",0,1,1,2,0.24
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Beekmantown D4 LD 3 ",0,0,2,2,0.25
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Black Brook D1 LD 6 ",1,0,2,3,0.55
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Black Brook D2 LD 6 ",0,0,1,1,0.49
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Champlain D1 LD 1 ",0,0,4,4,0.48
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Champlain D2 LD 1 ",1,0,1,2,0.23
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Champlain D3 LD 1 ",0,2,1,3,0.34
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Chazy D1 LD 3 ",0,0,3,3,0.29
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Chazy D2 LD 3 ",2,1,3,6,0.62
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Clinton D1 LD 2 ",0,0,2,2,0.65
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Dannemora D1 LD 6 ",0,0,3,3,1.55
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Dannemora D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Dannemora D3 LD 2 ",1,0,1,2,0.60
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Ellenburg D1 LD 2 ",1,1,2,4,0.45
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Mooers D1 LD 1 ",1,0,7,8,0.76
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Mooers D2 LD 2 ",1,0,5,6,1.09
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Peru D1 LD 7 ",1,1,1,3,0.43
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Peru D2 LD 7 ",0,0,5,5,0.56
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Peru D3 LD 7 ",1,0,0,1,0.16
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Peru D4 LD 5 ",0,0,9,9,0.81
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D1 LD 4 ",1,0,2,3,0.57
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D2 LD 4 ",0,1,1,2,0.22
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D3 LD 8 ",0,1,3,4,0.50
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D4 LD 6 ",0,1,3,4,0.47
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D5 LD 8 ",1,1,2,4,0.72
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D6 LD 4 ",2,1,4,7,0.55
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Plattsburgh D7 LD 4 ",1,0,3,4,0.54
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Saranac D1 LD 6 ",0,0,1,1,0.11
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Saranac D2 LD 6 ",0,0,1,1,0.16
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Saranac D3 LD 6 ",0,0,2,2,0.42
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Schuyler Falls D1 LD 5 ",0,1,0,1,0.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Schuyler Falls D2 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brock Pierce and Karla Ballard,IND,"Town of Schuyler Falls D3 LD 5 ",0,1,3,4,0.50
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W1 D1 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W1 D2 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W1 D3 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W2 D1 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W2 D2 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W3 D1 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W3 D2 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W4 D1 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W4 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W5 D1 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W5 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W6 D1 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"City of Plattsburgh W6 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Altona D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of AuSable D1 LD 7 ",1,0,0,1,0.15
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of AuSable D2 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Beekmantown D1 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Beekmantown D2 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Beekmantown D3 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Beekmantown D4 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Black Brook D1 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Black Brook D2 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Champlain D1 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Champlain D2 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Champlain D3 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Chazy D1 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Chazy D2 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Clinton D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Dannemora D1 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Dannemora D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Dannemora D3 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Ellenburg D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Mooers D1 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Mooers D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Peru D1 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Peru D2 LD 7 ",1,0,0,1,0.11
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Peru D3 LD 7 ",1,0,0,1,0.16
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Peru D4 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D1 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D2 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D3 LD 8 ",1,0,0,1,0.13
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D4 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D5 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D6 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Plattsburgh D7 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Saranac D1 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Saranac D2 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Saranac D3 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Schuyler Falls D1 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Schuyler Falls D2 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Brian Carroll,,"Town of Schuyler Falls D3 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W1 D1 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W1 D2 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W1 D3 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W2 D1 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W2 D2 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W3 D1 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W3 D2 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W4 D1 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W4 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W5 D1 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W5 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W6 D1 LD 9 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"City of Plattsburgh W6 D2 LD 10 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Altona D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of AuSable D1 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of AuSable D2 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Beekmantown D1 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Beekmantown D2 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Beekmantown D3 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Beekmantown D4 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Black Brook D1 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Black Brook D2 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Champlain D1 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Champlain D2 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Champlain D3 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Chazy D1 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Chazy D2 LD 3 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Clinton D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Dannemora D1 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Dannemora D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Dannemora D3 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Ellenburg D1 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Mooers D1 LD 1 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Mooers D2 LD 2 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Peru D1 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Peru D2 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Peru D3 LD 7 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Peru D4 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D1 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D2 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D3 LD 8 ",0,0,0,0,0.00
